,event_id,n_pulses,train,validate
1640,25685,70,1,0
1641,25691,82,1,0
1642,25711,66,1,0
1643,25718,62,1,0
1646,25768,137,1,0
1647,25777,69,1,0
1649,25832,67,1,0
1650,25841,65,1,0
1651,25844,50,1,0
1652,25868,160,1,0
1653,25869,101,1,0
1654,25898,60,1,0
1655,25903,62,1,0
1656,25912,71,1,0
1657,25917,32,1,0
1658,25995,47,1,0
1660,26044,38,1,0
1661,26063,42,1,0
1662,26065,60,1,0
1663,26093,53,1,0
1664,26100,138,1,0
1665,26172,98,1,0
1666,26199,69,1,0
1667,26200,87,1,0
1668,26207,153,1,0
1669,26215,45,1,0
1670,26243,38,1,0
1671,26314,75,1,0
1672,26330,33,1,0
1673,26335,67,1,0
1674,26337,86,1,0
1675,26341,36,1,0
1676,26347,129,1,0
1677,26376,140,1,0
1679,26410,72,1,0
1680,26414,36,1,0
1681,26421,50,1,0
1683,26453,172,1,0
1685,26485,71,1,0
1686,26528,77,1,0
1690,26580,104,1,0
1691,26591,49,1,0
1693,26611,83,1,0
1695,26621,52,1,0
1696,26668,91,1,0
1698,26684,50,1,0
1699,26686,70,1,0
1700,26725,40,1,0
1701,26728,46,1,0
1703,26755,36,1,0
1704,26763,36,1,0
1705,26776,66,1,0
1707,26795,63,1,0
1708,26805,48,1,0
1709,26823,125,1,0
1710,26828,43,1,0
1712,26837,129,1,0
1713,26843,70,1,0
1715,26859,137,1,0
1716,26887,88,1,0
1717,26904,52,1,0
1718,26913,70,1,0
1719,26916,42,1,0
1722,27020,47,1,0
1724,27033,50,1,0
1726,27056,99,1,0
1729,27101,110,1,0
1730,27160,60,1,0
1731,27169,54,1,0
1732,27203,50,1,0
1733,27219,60,1,0
1734,27225,51,1,0
1735,27230,40,1,0
1736,27260,46,1,0
1737,27281,36,1,0
1738,27282,48,1,0
1739,27294,109,1,0
1740,27327,52,1,0
1743,27344,35,1,0
1745,27375,49,1,0
1746,27398,113,1,0
1747,27402,178,1,0
1750,27458,59,1,0
1751,27465,57,1,0
1753,27531,61,1,0
1754,27532,77,1,0
1755,27535,49,1,0
1757,27540,52,1,0
1759,27636,60,1,0
1761,27669,48,1,0
1762,27672,77,1,0
1765,27768,143,1,0
1766,27772,100,1,0
1767,27779,102,1,0
1770,27816,40,1,0
1771,27817,42,1,0
1773,27830,41,1,0
1774,27845,54,1,0
1775,27879,44,1,0
1776,27882,67,1,0
1777,27916,48,1,0
1780,27961,55,1,0
1782,27993,34,1,0
1783,28017,45,1,0
1785,28031,62,1,0
1786,28057,43,1,0
1787,28160,70,1,0
1788,28186,100,1,0
1789,28189,98,1,0
1791,28221,53,1,0
1793,28237,158,1,0
1794,28238,66,1,0
1795,28259,129,1,0
1796,28263,64,1,0
1797,28279,78,1,0
1801,28333,58,1,0
1803,28391,120,1,0
1804,28416,41,1,0
1805,28422,48,1,0
1806,28424,36,1,0
1808,28443,76,1,0
1810,28445,43,1,0
1811,28451,99,1,0
1812,28453,32,1,0
1813,28460,65,1,0
1814,28469,103,1,0
1815,28470,126,1,0
1816,28479,47,1,0
1817,28508,49,1,0
1818,28549,48,1,0
1820,28561,86,1,0
1821,28569,75,1,0
1822,28583,50,1,0
1823,28584,101,1,0
1824,28587,62,1,0
1825,28607,98,1,0
1827,28623,47,1,0
1828,28634,57,1,0
1829,28669,69,1,0
1830,28690,49,1,0
1831,28726,32,1,0
1832,28727,61,1,0
1833,28764,70,1,0
1834,28766,138,1,0
1835,28784,85,1,0
1836,28804,38,1,0
1838,28820,99,1,0
1839,28828,32,1,0
1840,28831,76,1,0
1841,28847,51,1,0
1844,28884,64,1,0
1845,28896,38,1,0
1846,28961,61,1,0
1849,28992,60,1,0
1850,29012,123,1,0
1852,29047,30,1,0
1854,29076,35,1,0
1856,29106,47,1,0
1857,29119,68,1,0
1858,29123,49,1,0
1859,29149,36,1,0
1861,29190,45,1,0
1862,29203,65,1,0
1863,29256,92,1,0
1865,29266,44,1,0
1866,29270,61,1,0
1868,29280,58,1,0
1869,29303,50,1,0
1871,29356,32,1,0
1872,29368,41,1,0
1873,29376,40,1,0
1874,29392,64,1,0
1875,29409,71,1,0
1877,29418,48,1,0
1878,29429,51,1,0
1880,29465,40,1,0
1881,29470,62,1,0
1882,29500,45,1,0
1883,29516,31,1,0
1884,29518,65,1,0
1885,29529,51,1,0
1887,29550,119,1,0
1889,29579,50,1,0
1890,29585,76,1,0
1891,29601,66,1,0
1892,29607,43,1,0
1893,29608,43,1,0
1894,29612,34,1,0
1895,29641,64,1,0
1897,29690,45,1,0
1898,29726,140,1,0
1900,29768,54,1,0
1902,29811,88,1,0
1903,29849,80,1,0
1904,29854,114,1,0
1905,29855,41,1,0
1906,29866,83,1,0
1907,29886,134,1,0
1908,29891,47,1,0
1909,29933,59,1,0
1910,29978,58,1,0
1911,30001,54,1,0
1912,30013,44,1,0
1913,30023,49,1,0
1914,30024,81,1,0
1915,30078,186,1,0
1916,30099,87,1,0
1917,30110,53,1,0
1919,30148,55,1,0
1920,30204,46,1,0
1921,30220,116,1,0
1924,30245,96,1,0
1925,30265,51,1,0
1926,30304,70,1,0
1928,30365,36,1,0
1930,30392,35,1,0
1931,30401,58,1,0
1932,30414,78,1,0
1935,30498,130,1,0
1936,30518,108,1,0
1937,30527,46,1,0
1938,30530,45,1,0
1939,30534,128,1,0
1942,30575,82,1,0
1944,30619,143,1,0
1945,30622,46,1,0
1946,30627,66,1,0
1947,30645,57,1,0
1948,30676,68,1,0
1949,30704,51,1,0
1950,30758,68,1,0
1951,30782,48,1,0
1953,30784,85,1,0
1954,30791,55,1,0
1955,30849,44,1,0
1956,30854,43,1,0
1957,30914,161,1,0
1959,30954,71,1,0
1960,30958,58,1,0
1961,31000,93,1,0
1962,31013,88,1,0
1963,31023,85,1,0
1967,31057,53,1,0
1969,31092,41,1,0
1971,31109,118,1,0
1973,31174,68,1,0
1974,31183,54,1,0
1975,31214,92,1,0
1978,31253,100,1,0
1980,31268,103,1,0
1981,31276,49,1,0
1983,31301,73,1,0
1984,31302,43,1,0
1985,31321,30,1,0
1986,31332,66,1,0
1987,31365,64,1,0
1988,31406,136,1,0
1989,31420,74,1,0
1990,31424,33,1,0
1992,31447,55,1,0
1993,31461,42,1,0
1995,31527,44,1,0
1996,31551,36,1,0
1997,31582,49,1,0
1998,31595,74,1,0
2000,31598,44,1,0
2001,31604,87,1,0
2004,31663,126,1,0
2005,31697,39,1,0
2006,31702,49,1,0
2007,31724,80,1,0
2008,31730,62,1,0
2009,31760,51,1,0
2010,31812,61,1,0
2011,31839,106,1,0
2012,31841,46,1,0
2014,31848,61,1,0
2015,31878,39,1,0
2016,31880,73,1,0
2017,31911,70,1,0
2019,31925,52,1,0
2020,31945,150,1,0
2021,31972,68,1,0
2022,31983,79,1,0
2023,31989,155,1,0
2024,32011,51,1,0
2025,32017,78,1,0
2026,32030,72,1,0
2027,32036,58,1,0
2028,32040,169,1,0
2029,32055,35,1,0
2030,32083,88,1,0
2031,32093,63,1,0
2032,32098,114,1,0
2033,32106,93,1,0
2035,32124,52,1,0
2036,32129,53,1,0
2039,32161,41,1,0
2041,32193,107,1,0
2042,32194,150,1,0
2043,32196,102,1,0
2044,32209,90,1,0
2045,32218,47,1,0
2046,32234,127,1,0
2048,32289,63,1,0
2049,32292,60,1,0
2050,32293,131,1,0
2052,32298,54,1,0
2053,32326,75,1,0
2054,32332,53,1,0
2055,32363,53,1,0
2056,32381,54,1,0
2057,32384,46,1,0
2058,32390,125,1,0
2059,32428,81,1,0
2061,32461,88,1,0
2062,32489,60,1,0
2063,32508,40,1,0
2064,32523,52,1,0
2065,32533,47,1,0
2066,32537,50,1,0
2067,32542,91,1,0
2068,32554,60,1,0
2069,32559,37,1,0
2070,32605,95,1,0
2071,32608,66,1,0
2072,32623,46,1,0
2073,32635,43,1,0
2074,32637,69,1,0
2075,32646,44,1,0
2076,32657,57,1,0
2077,32670,140,1,0
2078,32746,69,1,0
2079,32786,80,1,0
2080,32799,97,1,0
2081,32811,36,1,0
2082,32818,71,1,0
2083,32826,75,1,0
2087,32855,149,1,0
2089,32887,70,1,0
2090,32920,58,1,0
2091,32931,93,1,0
2092,32932,97,1,0
2094,32937,48,1,0
2095,32941,44,1,0
2096,32958,29,1,0
2097,32984,105,1,0
2098,32998,80,1,0
2099,33014,110,1,0
2100,33023,78,1,0
2101,33027,42,1,0
2102,33039,147,1,0
2103,33045,140,1,0
2104,33050,36,1,0
2106,33110,178,1,0
2107,33132,78,1,0
2110,33153,66,1,0
2112,33279,40,1,0
2116,33330,46,1,0
2117,33347,130,1,0
2119,33359,74,1,0
2120,33376,59,1,0
2121,33405,161,1,0
2123,33422,63,1,0
2124,33436,44,1,0
2125,33446,82,1,0
2126,33501,57,1,0
2128,33549,73,1,0
2131,33614,149,1,0
2132,33661,117,1,0
2133,33678,75,1,0
2134,33691,61,1,0
2135,33714,61,1,0
2137,33773,34,1,0
2139,33792,46,1,0
2142,33874,41,1,0
2143,33880,64,1,0
2144,33919,99,1,0
2145,33921,71,1,0
2146,33923,174,1,0
2147,33934,110,1,0
2148,33937,85,1,0
2149,33956,71,1,0
2150,33958,68,1,0
2151,33963,42,1,0
2154,33990,22,1,0
2155,33992,44,1,0
2156,34010,96,1,0
2160,34046,63,1,0
2164,34099,103,1,0
2165,34101,36,1,0
2166,34164,93,1,0
2168,34203,37,1,0
2169,34226,42,1,0
2170,34234,60,1,0
2171,34239,116,1,0
2174,34297,182,1,0
2175,34348,63,1,0
2176,34390,125,1,0
2177,34441,129,1,0
2178,34472,70,1,0
2179,34512,65,1,0
2180,34515,54,1,0
2181,34523,75,1,0
2182,34527,62,1,0
2183,34578,63,1,0
2185,34616,114,1,0
2186,34629,54,1,0
2187,34650,91,1,0
2188,34666,105,1,0
2189,34674,147,1,0
2191,34706,74,1,0
2192,34712,100,1,0
2194,34716,46,1,0
2195,34717,44,1,0
2196,34724,64,1,0
2197,34756,46,1,0
2198,34786,62,1,0
2200,34859,55,1,0
2202,34917,50,1,0
2203,34953,62,1,0
2204,34958,79,1,0
2205,34970,62,1,0
2206,35010,68,1,0
2208,35062,36,1,0
2209,35089,48,1,0
2210,35123,36,1,0
2211,35163,42,1,0
2212,35180,154,1,0
2213,35195,89,1,0
2214,35198,51,1,0
2216,35224,53,1,0
2217,35225,75,1,0
2219,35245,64,1,0
2221,35272,69,1,0
2222,35296,44,1,0
2224,35344,50,1,0
2225,35345,66,1,0
2227,35364,121,1,0
2228,35385,149,1,0
2229,35390,86,1,0
2230,35393,32,1,0
2232,35440,41,1,0
2234,35459,30,1,0
2236,35493,126,1,0
2237,35509,26,1,0
2238,35528,84,1,0
2239,35535,30,1,0
2240,35536,43,1,0
2241,35539,81,1,0
2243,35590,54,1,0
2244,35609,45,1,0
2245,35610,167,1,0
2247,35671,51,1,0
2248,35702,80,1,0
2249,35708,103,1,0
2250,35720,66,1,0
2251,35726,109,1,0
2252,35770,59,1,0
2253,35802,43,1,0
2255,35900,66,1,0
2256,35905,50,1,0
2257,35907,76,1,0
2258,35920,91,1,0
2260,35957,38,1,0
2261,35959,160,1,0
2263,35978,36,1,0
2265,36016,35,1,0
2266,36051,46,1,0
2267,36062,69,1,0
2272,36127,62,1,0
2274,36177,51,1,0
2275,36187,135,1,0
2276,36217,57,1,0
2277,36237,56,1,0
2278,36250,106,1,0
2279,36261,44,1,0
2280,36274,50,1,0
2281,36277,48,1,0
2282,36297,50,1,0
2283,36318,76,1,0
2285,36389,60,1,0
2287,36427,45,1,0
2289,36464,34,1,0
2290,36510,41,1,0
2291,36516,59,1,0
2292,36543,58,1,0
2293,36547,36,1,0
2294,36557,35,1,0
2297,36572,56,1,0
2298,36613,52,1,0
2299,36621,89,1,0
2301,36645,74,1,0
2303,36667,57,1,0
2304,36682,64,1,0
2305,36691,37,1,0
2306,36702,54,1,0
2308,36732,49,1,0
2309,36737,72,1,0
2310,36757,61,1,0
2311,36789,67,1,0
2312,36823,69,1,0
2314,36834,83,1,0
2315,36845,27,1,0
2317,36876,72,1,0
2318,36877,37,1,0
2320,36906,48,1,0
2322,36919,46,1,0
2323,36925,44,1,0
2324,36928,109,1,0
2325,36964,33,1,0
2326,37015,48,1,0
2327,37019,74,1,0
2328,37088,32,1,0
2329,37116,28,1,0
2330,37125,84,1,0
2332,37158,62,1,0
2333,37193,112,1,0
2334,37227,67,1,0
2335,37231,51,1,0
2336,37237,76,1,0
2337,37240,59,1,0
2338,37248,30,1,0
2339,37265,50,1,0
2340,37278,56,1,0
2342,37311,85,1,0
2344,37323,45,1,0
2345,37342,48,1,0
2347,37397,43,1,0
2348,37406,107,1,0
2349,37413,35,1,0
2350,37420,78,1,0
2351,37428,56,1,0
2352,37429,69,1,0
2353,37453,66,1,0
2354,37456,62,1,0
2355,37463,156,1,0
2356,37490,67,1,0
2358,37537,44,1,0
2359,37549,196,1,0
2360,37560,52,1,0
2364,37752,63,1,0
2365,37768,78,1,0
2366,37786,68,1,0
2368,37822,139,1,0
2369,37825,95,1,0
2370,37844,90,1,0
2371,37847,41,1,0
2373,37958,52,1,0
2374,37970,166,1,0
2377,38016,34,1,0
2378,38028,78,1,0
2380,38067,69,1,0
2382,38122,54,1,0
2383,38160,58,1,0
2384,38185,36,1,0
2386,38229,56,1,0
2387,38231,96,1,0
2388,38238,72,1,0
2389,38246,44,1,0
2391,38280,80,1,0
2395,38313,44,1,0
2396,38319,105,1,0
2398,38373,80,1,0
2399,38375,108,1,0
2400,38377,69,1,0
2402,38395,105,1,0
2404,38431,62,1,0
2405,38448,173,1,0
2406,38449,39,1,0
2407,38452,51,1,0
2410,38518,62,1,0
2412,38543,103,1,0
2413,38544,71,1,0
2414,38553,68,1,0
2415,38571,41,1,0
2416,38574,119,1,0
2418,38579,93,1,0
2419,38582,52,1,0
2420,38591,43,1,0
2421,38594,187,1,0
2422,38603,61,1,0
2423,38606,79,1,0
2424,38613,62,1,0
2426,38657,48,1,0
2427,38711,47,1,0
2428,38713,42,1,0
2430,38728,188,1,0
2432,38734,47,1,0
2433,38735,167,1,0
2434,38749,44,1,0
2435,38752,48,1,0
2437,38763,50,1,0
2438,38780,47,1,0
2439,38785,59,1,0
2441,38817,52,1,0
2442,38854,46,1,0
2443,38872,45,1,0
2444,38879,54,1,0
2445,38885,104,1,0
2446,38899,42,1,0
2447,38903,48,1,0
2450,38947,151,1,0
2451,38968,58,1,0
2452,38980,167,1,0
2453,38982,41,1,0
2454,39012,171,1,0
2455,39021,151,1,0
2456,39031,79,1,0
2457,39042,63,1,0
2458,39052,128,1,0
2459,39054,57,1,0
2460,39061,52,1,0
2461,39063,61,1,0
2462,39081,74,1,0
2464,39115,45,1,0
2465,39126,54,1,0
2466,39161,56,1,0
2467,39165,51,1,0
2468,39171,65,1,0
2469,39220,179,1,0
2471,39247,43,1,0
2472,39251,64,1,0
2473,39258,96,1,0
2474,39280,76,1,0
2475,39295,49,1,0
2476,39308,37,1,0
2477,39323,44,1,0
2478,39433,45,1,0
2479,39453,62,1,0
2480,39456,36,1,0
2482,39519,112,1,0
2486,39555,107,1,0
2487,39631,103,1,0
2488,39646,76,1,0
2489,39658,86,1,0
2490,39660,40,1,0
2491,39665,45,1,0
2492,39673,50,1,0
2493,39676,55,1,0
2497,39706,50,1,0
2499,39711,28,1,0
2500,39713,58,1,0
2501,39736,40,1,0
2502,39748,165,1,0
2503,39767,60,1,0
2506,39854,144,1,0
2507,39855,193,1,0
2510,39888,120,1,0
2511,39907,57,1,0
2512,39909,95,1,0
2514,39956,68,1,0
2515,39960,145,1,0
2516,39969,48,1,0
2517,39991,53,1,0
2519,39996,51,1,0
2520,40012,122,1,0
2521,40014,79,1,0
2522,40037,138,1,0
2524,40050,43,1,0
2525,40065,36,1,0
2526,40077,52,1,0
2527,40080,36,1,0
2528,40082,66,1,0
2529,40090,34,1,0
2531,40143,129,1,0
2533,40157,108,1,0
2534,40161,61,1,0
2535,40176,57,1,0
2536,40180,60,1,0
2539,40207,36,1,0
2542,40270,50,1,0
2543,40273,45,1,0
2544,40289,55,1,0
2545,40293,98,1,0
2546,40323,63,1,0
2547,40366,34,1,0
2548,40373,96,1,0
2549,40374,75,1,0
2550,40376,77,1,0
2551,40404,77,1,0
2553,40460,83,1,0
2554,40466,42,1,0
2555,40473,85,1,0
2557,40481,70,1,0
2558,40494,39,1,0
2559,40507,39,1,0
2560,40519,89,1,0
2562,40586,62,1,0
2564,40614,51,1,0
2565,40617,48,1,0
2566,40619,55,1,0
2567,40636,32,1,0
2568,40649,82,1,0
2569,40652,64,1,0
2571,40709,43,1,0
2573,40725,73,1,0
2574,40727,172,1,0
2575,40751,31,1,0
2576,40777,61,1,0
2577,40784,59,1,0
2578,40787,56,1,0
2579,40796,136,1,0
2580,40797,103,1,0
2581,40802,88,1,0
2582,40813,44,1,0
2584,40862,66,1,0
2585,40869,34,1,0
2586,40870,62,1,0
2587,40871,48,1,0
2589,40892,60,1,0
2590,40895,37,1,0
2592,40912,162,1,0
2593,40928,157,1,0
2594,40937,96,1,0
2595,40941,33,1,0
2597,40960,43,1,0
2598,40995,111,1,0
2599,41007,71,1,0
2600,41015,59,1,0
2601,41025,59,1,0
2602,41032,44,1,0
2603,41033,36,1,0
2604,41056,47,1,0
2605,41118,120,1,0
2606,41139,32,1,0
2607,41140,59,1,0
2611,41212,30,1,0
2612,41236,48,1,0
2614,41248,115,1,0
2615,41282,93,1,0
2618,41335,47,1,0
2619,41351,76,1,0
2620,41381,57,1,0
2621,41394,70,1,0
2622,41424,46,1,0
2623,41443,113,1,0
2624,41449,122,1,0
2625,41457,44,1,0
2626,41473,58,1,0
2628,41480,40,1,0
2630,41518,83,1,0
2631,41547,62,1,0
2632,41625,126,1,0
2634,41634,107,1,0
2635,41639,76,1,0
2637,41704,87,1,0
2638,41734,50,1,0
2639,41751,152,1,0
2640,41754,53,1,0
2641,41769,102,1,0
2642,41790,51,1,0
2644,41810,136,1,0
2645,41816,92,1,0
2646,41837,60,1,0
2647,41849,34,1,0
2648,41863,47,1,0
2649,41878,59,1,0
2650,41896,51,1,0
2652,41943,64,1,0
2653,41949,58,1,0
2654,41965,59,1,0
2655,41977,78,1,0
2656,41998,71,1,0
2657,42063,74,1,0
2658,42064,45,1,0
2661,42109,35,1,0
2662,42130,36,1,0
2663,42136,61,1,0
2664,42146,70,1,0
2665,42148,71,1,0
2666,42173,46,1,0
2667,42185,105,1,0
2668,42195,61,1,0
2669,42207,86,1,0
2670,42210,78,1,0
2671,42213,67,1,0
2672,42218,130,1,0
2673,42227,62,1,0
2674,42250,45,1,0
2676,42337,77,1,0
2677,42352,48,1,0
2680,42386,79,1,0
2681,42436,41,1,0
2682,42460,72,1,0
2683,42478,41,1,0
2684,42503,85,1,0
2686,42519,52,1,0
2687,42550,37,1,0
2690,42597,67,1,0
2691,42627,63,1,0
2693,42682,34,1,0
2695,42714,110,1,0
2696,42754,54,1,0
2697,42784,42,1,0
2698,42794,116,1,0
2699,42859,52,1,0
2700,42870,63,1,0
2701,42885,79,1,0
2702,42908,31,1,0
2703,42912,61,1,0
2704,42922,90,1,0
2705,42947,52,1,0
2707,42967,70,1,0
2708,42992,44,1,0
2709,43033,61,1,0
2710,43038,57,1,0
2711,43047,126,1,0
2712,43076,42,1,0
2714,43168,35,1,0
2715,43212,50,1,0
2716,43235,89,1,0
2719,43297,132,1,0
2722,43430,53,1,0
2725,43463,51,1,0
2726,43471,43,1,0
2727,43500,74,1,0
2728,43505,49,1,0
2729,43520,43,1,0
2730,43539,41,1,0
2732,43549,47,1,0
2733,43552,63,1,0
2734,43565,60,1,0
2735,43601,45,1,0
2737,43671,146,1,0
2738,43673,35,1,0
2742,43751,42,1,0
2743,43756,65,1,0
2744,43763,35,1,0
2745,43764,59,1,0
2747,43798,25,1,0
2748,43836,51,1,0
2749,43838,42,1,0
2750,43855,58,1,0
2751,43867,50,1,0
2752,43868,47,1,0
2753,43875,75,1,0
2754,43877,64,1,0
2756,43911,74,1,0
2757,43944,90,1,0
2759,43996,51,1,0
2761,44081,98,1,0
2762,44154,41,1,0
2763,44164,42,1,0
2764,44168,91,1,0
2765,44194,60,1,0
2766,44209,62,1,0
2770,44242,57,1,0
2771,44253,39,1,0
2772,44275,61,1,0
2773,44315,45,1,0
2774,44342,42,1,0
2775,44365,67,1,0
2776,44369,64,1,0
2777,44372,167,1,0
2778,44413,65,1,0
2779,44446,37,1,0
2780,44462,110,1,0
2781,44480,77,1,0
2786,44546,69,1,0
2788,44587,40,1,0
2789,44593,41,1,0
2790,44611,78,1,0
2791,44633,43,1,0
2792,44659,60,1,0
2793,44660,53,1,0
2794,44720,84,1,0
2795,44723,34,1,0
2796,44745,56,1,0
2797,44753,113,1,0
2798,44792,63,1,0
2799,44800,101,1,0
2802,44824,51,1,0
2804,44865,94,1,0
2805,44875,93,1,0
2806,44890,56,1,0
2807,44894,39,1,0
2808,44944,74,1,0
2809,44945,53,1,0
2810,44961,38,1,0
2811,44963,60,1,0
2812,45043,47,1,0
2814,45098,42,1,0
2816,45140,80,1,0
2817,45145,44,1,0
2819,45161,95,1,0
2820,45167,54,1,0
2821,45169,34,1,0
2822,45181,61,1,0
2823,45187,65,1,0
2824,45267,120,1,0
2825,45292,29,1,0
2826,45321,59,1,0
2827,45348,106,1,0
2828,45365,99,1,0
2829,45377,105,1,0
2830,45380,88,1,0
2831,45387,45,1,0
2832,45398,79,1,0
2834,45429,72,1,0
2835,45430,36,1,0
2836,45445,60,1,0
2837,45488,64,1,0
2838,45527,99,1,0
2839,45560,52,1,0
2840,45583,61,1,0
2842,45613,42,1,0
2843,45631,55,1,0
2844,45666,49,1,0
2845,45669,70,1,0
2847,45695,96,1,0
2849,45710,39,1,0
2850,45739,55,1,0
2851,45741,45,1,0
2853,45793,94,1,0
2854,45794,45,1,0
2855,45820,53,1,0
2856,45821,52,1,0
2857,45863,49,1,0
2858,45864,52,1,0
2859,45868,89,1,0
2860,45909,61,1,0
2861,45952,56,1,0
2864,46005,37,1,0
2866,46030,71,1,0
2867,46038,100,1,0
2869,46065,41,1,0
2871,46107,95,1,0
2873,46116,29,1,0
2874,46121,26,1,0
2875,46134,57,1,0
2877,46177,101,1,0
2879,46212,97,1,0
2880,46222,52,1,0
2881,46228,68,1,0
2882,46239,38,1,0
2883,46251,49,1,0
2884,46252,70,1,0
2885,46282,152,1,0
2886,46283,98,1,0
2889,46325,64,1,0
2890,46336,48,1,0
2892,46367,53,1,0
2894,46405,70,1,0
2895,46410,112,1,0
2896,46411,60,1,0
2897,46413,57,1,0
2899,46434,108,1,0
2900,46443,44,1,0
2901,46444,55,1,0
2902,46466,37,1,0
2903,46472,66,1,0
2906,46550,61,1,0
2910,46637,163,1,0
2911,46668,42,1,0
2912,46688,107,1,0
2915,46798,51,1,0
2916,46807,38,1,0
2917,46813,73,1,0
2918,46821,32,1,0
2919,46828,44,1,0
2920,46834,52,1,0
2921,46853,67,1,0
2922,46863,35,1,0
2923,46893,35,1,0
2924,46902,97,1,0
2925,46975,74,1,0
2926,46986,123,1,0
2927,46987,41,1,0
2928,46992,47,1,0
2929,46994,105,1,0
2930,46999,51,1,0
2931,47003,44,1,0
2932,47030,57,1,0
2933,47040,69,1,0
2934,47050,67,1,0
2935,47053,60,1,0
2936,47075,134,1,0
2938,47120,36,1,0
2939,47133,75,1,0
2941,47145,43,1,0
2942,47146,43,1,0
2944,47177,122,1,0
2945,47207,44,1,0
2946,47233,91,1,0
2947,47303,67,1,0
2948,47313,37,1,0
2949,47324,52,1,0
2950,47328,84,1,0
2951,47364,61,1,0
2953,47390,82,1,0
2954,47398,86,1,0
2958,47481,40,1,0
2959,47489,62,1,0
2961,47530,83,1,0
2962,47546,64,1,0
2963,47555,62,1,0
2965,47611,82,1,0
2966,47618,66,1,0
2967,47631,46,1,0
2968,47669,43,1,0
2969,47679,76,1,0
2970,47682,43,1,0
2971,47704,64,1,0
2972,47714,94,1,0
2973,47728,134,1,0
2976,47791,50,1,0
2977,47796,39,1,0
2978,47798,81,1,0
2979,47799,47,1,0
2980,47845,24,1,0
2982,47871,38,1,0
2983,47882,36,1,0
2984,47896,33,1,0
2985,47897,54,1,0
2988,48016,75,1,0
2989,48043,83,1,0
2990,48054,54,1,0
2991,48113,110,1,0
2993,48160,64,1,0
2994,48258,72,1,0
2995,48263,108,1,0
2997,48348,74,1,0
2998,48354,82,1,0
3000,48428,76,1,0
3002,48437,58,1,0
3003,48459,66,1,0
3004,48471,91,1,0
3005,48486,143,1,0
3007,48532,41,1,0
3008,48544,73,1,0
3009,48578,78,1,0
3011,48615,94,1,0
3012,48638,48,1,0
3013,48658,43,1,0
3015,48690,113,1,0
3017,48741,48,1,0
3018,48755,77,1,0
3019,48782,55,1,0
3020,48787,45,1,0
3021,48802,65,1,0
3022,48803,66,1,0
3023,48818,63,1,0
3024,48825,50,1,0
3025,48832,86,1,0
3026,48843,76,1,0
3029,48874,49,1,0
3031,48920,70,1,0
3032,48928,153,1,0
3033,48948,51,1,0
3034,48966,37,1,0
3037,49030,167,1,0
3038,49035,48,1,0
3039,49060,139,1,0
3040,49062,52,1,0
3041,49066,44,1,0
3042,49075,75,1,0
3043,49084,57,1,0
3045,49103,39,1,0
3046,49106,49,1,0
3047,49111,45,1,0
3048,49112,45,1,0
3051,49167,105,1,0
3052,49199,178,1,0
3053,49217,50,1,0
3055,49233,55,1,0
3058,49273,62,1,0
3060,49341,42,1,0
3061,49344,60,1,0
3066,49433,84,1,0
3067,49443,78,1,0
3068,49447,85,1,0
3069,49478,82,1,0
3070,49499,35,1,0
3074,49542,102,1,0
3075,49550,72,1,0
3076,49561,111,1,0
3078,49589,65,1,0
3079,49601,51,1,0
3080,49621,61,1,0
3081,49636,90,1,0
3082,49644,46,1,0
3083,49645,36,1,0
3084,49651,137,1,0
3085,49664,66,1,0
3086,49687,67,1,0
3088,49706,113,1,0
3089,49725,54,1,0
3090,49748,64,1,0
3092,49808,69,1,0
3093,49809,124,1,0
3094,49810,58,1,0
3095,49824,53,1,0
3096,49825,36,1,0
3097,49833,34,1,0
3098,49841,71,1,0
3101,49935,59,1,0
3102,49942,91,1,0
3103,49948,24,1,0
3104,49952,47,1,0
3105,50003,80,1,0
3106,50034,44,1,0
3107,50044,56,1,0
3108,50063,50,1,0
3110,50082,96,1,0
3111,50096,54,1,0
3113,50133,55,1,0
3114,50144,64,1,0
3115,50169,49,1,0
3117,50208,53,1,0
3119,50231,117,1,0
3120,50233,82,1,0
3121,50246,57,1,0
3122,50250,63,1,0
3124,50275,57,1,0
3125,50277,64,1,0
3126,50294,54,1,0
3127,50315,43,1,0
3129,50327,42,1,0
3130,50330,112,1,0
3131,50336,93,1,0
3132,50350,43,1,0
3133,50351,74,1,0
3134,50354,86,1,0
3136,50406,160,1,0
3137,50430,50,1,0
3138,50441,44,1,0
3139,50445,67,1,0
3141,50470,59,1,0
3143,50491,70,1,0
3144,50495,75,1,0
3145,50499,57,1,0
3146,50506,66,1,0
3147,50507,56,1,0
3148,50511,64,1,0
3149,50545,93,1,0
3150,50550,51,1,0
3152,50599,74,1,0
3153,50648,188,1,0
3154,50651,64,1,0
3155,50669,70,1,0
3157,50689,69,1,0
3160,50723,71,1,0
3162,50762,69,1,0
3163,50763,34,1,0
3164,50782,43,1,0
3165,50800,72,1,0
3166,50840,92,1,0
3167,50848,114,1,0
3168,50858,58,1,0
3169,50906,66,1,0
3171,50929,69,1,0
3172,50957,33,1,0
3174,51089,75,1,0
3176,51119,40,1,0
3177,51146,85,1,0
3178,51162,60,1,0
3179,51183,41,1,0
3180,51192,46,1,0
3181,51251,82,1,0
3182,51257,55,1,0
3183,51283,61,1,0
3184,51291,32,1,0
3185,51292,57,1,0
3186,51293,55,1,0
