,event_id,n_pulses,train,validate
6330,103151,63,0,1
6332,103157,156,0,1
6339,103276,69,0,1
6342,103316,72,0,1
6345,103412,53,0,1
6347,103433,41,0,1
6349,103453,46,0,1
6351,103507,40,0,1
6354,103550,95,0,1
6355,103572,113,0,1
6360,103611,44,0,1
6362,103633,73,0,1
6367,103698,43,0,1
6370,103741,73,0,1
6379,103832,42,0,1
6380,103842,43,0,1
6382,103896,99,0,1
6383,103899,53,0,1
6393,104030,29,0,1
6399,104155,64,0,1
6400,104159,54,0,1
6404,104195,142,0,1
6409,104284,97,0,1
6411,104300,182,0,1
6413,104356,52,0,1
6418,104427,61,0,1
6425,104565,77,0,1
6441,104867,50,0,1
6448,104963,84,0,1
6450,104986,93,0,1
6451,104987,35,0,1
6454,105024,82,0,1
6455,105034,89,0,1
6456,105054,37,0,1
6459,105094,61,0,1
6467,105274,65,0,1
6468,105275,57,0,1
6469,105287,44,0,1
6483,105603,82,0,1
6488,105682,63,0,1
6489,105705,36,0,1
6491,105733,82,0,1
6500,105896,71,0,1
6501,105912,48,0,1
6512,106046,74,0,1
6516,106074,118,0,1
6517,106083,124,0,1
6525,106273,157,0,1
6526,106285,74,0,1
6527,106290,87,0,1
6536,106420,50,0,1
6537,106423,44,0,1
6538,106429,80,0,1
6540,106442,66,0,1
6545,106493,68,0,1
6552,106651,70,0,1
6565,106881,61,0,1
6569,106997,53,0,1
6579,107179,61,0,1
6582,107221,89,0,1
6584,107276,64,0,1
6595,107397,46,0,1
6597,107417,121,0,1
6598,107421,82,0,1
6603,107471,67,0,1
6610,107536,90,0,1
6616,107579,99,0,1
6631,107764,42,0,1
6633,107773,118,0,1
6639,107842,64,0,1
6650,107982,131,0,1
6653,108017,79,0,1
6660,108095,101,0,1
6662,108135,76,0,1
6673,108227,45,0,1
6676,108275,51,0,1
6682,108361,48,0,1
6684,108380,68,0,1
6686,108413,75,0,1
6696,108573,34,0,1
6697,108585,44,0,1
6700,108600,81,0,1
6701,108605,58,0,1
6702,108606,46,0,1
6705,108762,70,0,1
6708,108888,46,0,1
6711,108964,112,0,1
6729,109235,145,0,1
6733,109275,59,0,1
6738,109378,45,0,1
6744,109471,86,0,1
6748,109525,36,0,1
6754,109614,54,0,1
6756,109682,37,0,1
6760,109780,41,0,1
6784,110365,44,0,1
6790,110473,38,0,1
6799,110604,83,0,1
6804,110640,71,0,1
6806,110657,104,0,1
6821,110945,52,0,1
6827,111046,200,0,1
6828,111047,71,0,1
6851,111508,69,0,1
6854,111538,36,0,1
6872,111938,58,0,1
6873,111946,79,0,1
6883,112067,47,0,1
6893,112217,42,0,1
6905,112354,77,0,1
6906,112385,86,0,1
6912,112512,34,0,1
6914,112535,51,0,1
6916,112549,60,0,1
6921,112583,115,0,1
6925,112708,58,0,1
6931,112891,100,0,1
6933,112899,47,0,1
6936,112974,69,0,1
6939,113012,56,0,1
6947,113127,48,0,1
6972,113441,47,0,1
6973,113455,61,0,1
6976,113495,37,0,1
6979,113504,83,0,1
6989,113732,49,0,1
6996,113834,41,0,1
7001,113920,70,0,1
7020,114332,167,0,1
7024,114382,123,0,1
7027,114422,41,0,1
7033,114537,32,0,1
7037,114626,39,0,1
7040,114650,33,0,1
7041,114693,181,0,1
7047,114882,35,0,1
7052,114983,49,0,1
7054,115005,137,0,1
7058,115048,61,0,1
7060,115074,59,0,1
7061,115110,181,0,1
7064,115164,87,0,1
7067,115215,89,0,1
7070,115311,81,0,1
7072,115334,48,0,1
7077,115430,104,0,1
7079,115437,55,0,1
7083,115523,96,0,1
7090,115604,66,0,1
7091,115610,32,0,1
7092,115640,50,0,1
7094,115659,57,0,1
7097,115676,46,0,1
7117,116051,58,0,1
7128,116225,51,0,1
7132,116289,63,0,1
7137,116344,42,0,1
7143,116454,41,0,1
7152,116551,47,0,1
7154,116573,77,0,1
7178,117042,39,0,1
7180,117060,117,0,1
7185,117164,125,0,1
7195,117393,41,0,1
7198,117445,59,0,1
7210,117635,47,0,1
7214,117733,58,0,1
7221,117847,142,0,1
7243,118175,51,0,1
7251,118278,81,0,1
7255,118411,53,0,1
7259,118500,74,0,1
7260,118542,141,0,1
7271,118768,36,0,1
7277,118851,99,0,1
7284,118986,200,0,1
7289,119053,84,0,1
7290,119064,123,0,1
7292,119126,47,0,1
7294,119144,52,0,1
7297,119168,51,0,1
7298,119170,61,0,1
7299,119186,67,0,1
7319,119521,33,0,1
7321,119529,51,0,1
7323,119568,49,0,1
7327,119694,87,0,1
7329,119723,116,0,1
7331,119757,44,0,1
7339,119934,34,0,1
7348,120046,30,0,1
7350,120070,43,0,1
7351,120083,144,0,1
7355,120188,47,0,1
7362,120305,54,0,1
7367,120394,162,0,1
7378,120592,86,0,1
7381,120650,79,0,1
7382,120659,70,0,1
7383,120676,122,0,1
7384,120684,54,0,1
7390,120775,54,0,1
7398,120889,83,0,1
7412,121170,62,0,1
7416,121275,37,0,1
7417,121369,93,0,1
7423,121476,50,0,1
7431,121580,114,0,1
7438,121650,115,0,1
7442,121689,99,0,1
7443,121716,70,0,1
7446,121739,61,0,1
7451,121828,51,0,1
7454,121868,54,0,1
7459,121938,50,0,1
7469,122113,33,0,1
7471,122169,58,0,1
7475,122215,62,0,1
7486,122349,62,0,1
7487,122356,38,0,1
7492,122444,41,0,1
7497,122572,61,0,1
7502,122644,117,0,1
7503,122670,111,0,1
7508,122735,37,0,1
7513,122827,108,0,1
7518,122898,48,0,1
7519,122929,45,0,1
7524,123012,178,0,1
7527,123105,97,0,1
7534,123149,42,0,1
7538,123261,84,0,1
7554,123462,55,0,1
7577,123821,59,0,1
7583,123889,49,0,1
7584,123892,54,0,1
7591,123984,29,0,1
7592,123986,62,0,1
7600,124087,40,0,1
7605,124145,71,0,1
7607,124170,110,0,1
7608,124198,42,0,1
7614,124409,54,0,1
7622,124571,40,0,1
7623,124575,171,0,1
7627,124666,167,0,1
7628,124670,117,0,1
7631,124695,91,0,1
7633,124723,53,0,1
7639,124798,195,0,1
7641,124870,85,0,1
7643,124926,63,0,1
7648,124967,61,0,1
7653,125139,52,0,1
7654,125145,67,0,1
7665,125324,50,0,1
7667,125345,61,0,1
7677,125518,66,0,1
7680,125552,58,0,1
7682,125581,56,0,1
7685,125636,56,0,1
7686,125675,38,0,1
7689,125717,45,0,1
7690,125725,83,0,1
7693,125761,91,0,1
7698,125826,72,0,1
7702,125883,30,0,1
7703,125887,131,0,1
7707,125989,56,0,1
7709,125994,44,0,1
7713,126053,63,0,1
7714,126057,75,0,1
7718,126094,45,0,1
7722,126161,127,0,1
7725,126212,108,0,1
7726,126226,69,0,1
7730,126280,50,0,1
7733,126348,127,0,1
7742,126416,48,0,1
7745,126471,81,0,1
7746,126476,36,0,1
7763,126734,50,0,1
7768,126904,67,0,1
7777,127122,88,0,1
7779,127156,66,0,1
7781,127191,53,0,1
7786,127239,100,0,1
7801,127471,44,0,1
7815,127700,32,0,1
7816,127710,51,0,1
7818,127770,58,0,1
7819,127780,81,0,1
7820,127812,85,0,1
7823,127882,35,0,1
7824,127904,73,0,1
7830,128000,42,0,1
7832,128044,77,0,1
7844,128331,66,0,1
7845,128347,67,0,1
7849,128408,50,0,1
7851,128435,29,0,1
7856,128528,36,0,1
7863,128611,55,0,1
7865,128663,51,0,1
7872,128785,82,0,1
7881,128942,29,0,1
7892,129188,75,0,1
7908,129514,80,0,1
7910,129529,43,0,1
7911,129539,162,0,1
7922,129657,54,0,1
7923,129667,49,0,1
7932,129845,44,0,1
7935,129893,41,0,1
7947,130212,51,0,1
7950,130235,93,0,1
7953,130345,182,0,1
7959,130406,68,0,1
7960,130444,51,0,1
7962,130450,82,0,1
7966,130495,123,0,1
7969,130537,51,0,1
7975,130611,140,0,1
7979,130702,116,0,1
7984,130849,37,0,1
8008,131108,40,0,1
8019,131237,51,0,1
8027,131426,71,0,1
8031,131451,87,0,1
8033,131490,80,0,1
8042,131645,54,0,1
8050,131759,66,0,1
8052,131765,72,0,1
8054,131788,47,0,1
8055,131796,123,0,1
8077,132120,64,0,1
8082,132204,46,0,1
8091,132359,55,0,1
8093,132520,66,0,1
8098,132563,84,0,1
8105,132632,47,0,1
8113,132754,76,0,1
8114,132759,54,0,1
8115,132761,36,0,1
8122,132874,127,0,1
8123,132899,37,0,1
8134,133109,52,0,1
8137,133175,50,0,1
8150,133322,84,0,1
8158,133428,67,0,1
8160,133441,67,0,1
8180,133718,94,0,1
8181,133731,49,0,1
8183,133755,58,0,1
8191,133893,161,0,1
8196,133923,91,0,1
8197,133926,60,0,1
8198,133933,62,0,1
8208,134129,126,0,1
8214,134246,38,0,1
8215,134265,59,0,1
8218,134300,53,0,1
8219,134340,123,0,1
8222,134379,92,0,1
8240,134600,46,0,1
8245,134648,42,0,1
8252,134781,64,0,1
8256,134807,143,0,1
8258,134845,43,0,1
8260,134853,89,0,1
8262,134914,114,0,1
8266,134979,76,0,1
8270,134998,66,0,1
8275,135052,180,0,1
8277,135067,70,0,1
8279,135122,40,0,1
8280,135125,59,0,1
8284,135172,61,0,1
8286,135189,58,0,1
8289,135201,83,0,1
8291,135224,40,0,1
8295,135335,68,0,1
8296,135350,106,0,1
8306,135599,56,0,1
8318,135702,52,0,1
8322,135750,91,0,1
8325,135805,38,0,1
8326,135876,114,0,1
8333,136043,56,0,1
8335,136078,97,0,1
8342,136274,59,0,1
8346,136317,49,0,1
8347,136360,75,0,1
8353,136459,147,0,1
8361,136658,47,0,1
8362,136670,142,0,1
8365,136752,49,0,1
8368,136773,44,0,1
8383,136984,41,0,1
8387,137080,72,0,1
8390,137109,65,0,1
8396,137198,62,0,1
8401,137310,170,0,1
8405,137338,82,0,1
8415,137488,79,0,1
8419,137603,60,0,1
8420,137607,50,0,1
8428,137770,96,0,1
8437,137873,145,0,1
8440,137897,60,0,1
8442,137899,56,0,1
8443,137902,92,0,1
8444,137916,47,0,1
8447,137933,82,0,1
8449,137957,68,0,1
8467,138216,66,0,1
8473,138346,177,0,1
8474,138365,31,0,1
8479,138410,143,0,1
8492,138558,59,0,1
8509,138786,38,0,1
8523,138981,43,0,1
8528,139028,125,0,1
8530,139032,46,0,1
8546,139265,52,0,1
8548,139268,59,0,1
8551,139293,48,0,1
8557,139448,70,0,1
8558,139451,65,0,1
8559,139452,61,0,1
8561,139463,70,0,1
8563,139492,77,0,1
8566,139556,86,0,1
8567,139578,43,0,1
8569,139590,42,0,1
8579,139720,80,0,1
8580,139742,123,0,1
8581,139743,62,0,1
8588,139836,38,0,1
8596,139978,43,0,1
8599,140006,101,0,1
8601,140018,48,0,1
8603,140044,40,0,1
8604,140046,113,0,1
8606,140077,116,0,1
8613,140168,52,0,1
8617,140200,47,0,1
8626,140371,152,0,1
8627,140372,48,0,1
8638,140455,27,0,1
8641,140496,103,0,1
8644,140529,109,0,1
8656,140745,57,0,1
8658,140776,106,0,1
8661,140883,46,0,1
8675,141049,62,0,1
8676,141051,76,0,1
8681,141142,49,0,1
8683,141153,49,0,1
8687,141185,90,0,1
8688,141206,85,0,1
8690,141226,65,0,1
8693,141288,42,0,1
8696,141398,41,0,1
8699,141462,65,0,1
8707,141552,128,0,1
8708,141570,70,0,1
8710,141580,41,0,1
8719,141678,36,0,1
8728,141856,41,0,1
8739,142030,66,0,1
8740,142048,52,0,1
8748,142144,63,0,1
8750,142194,68,0,1
8751,142207,45,0,1
8753,142211,38,0,1
8754,142218,64,0,1
8756,142231,185,0,1
8762,142277,88,0,1
8768,142441,51,0,1
8774,142543,54,0,1
8775,142556,54,0,1
8790,142829,90,0,1
8804,142968,52,0,1
8807,143041,114,0,1
8809,143061,74,0,1
8812,143077,41,0,1
8813,143128,63,0,1
8815,143155,44,0,1
8818,143203,37,0,1
8824,143381,37,0,1
8825,143385,45,0,1
8836,143626,64,0,1
8838,143652,51,0,1
8839,143671,149,0,1
8841,143712,146,0,1
8845,143786,77,0,1
8856,143916,42,0,1
8858,143957,39,0,1
8859,143972,101,0,1
8860,143974,72,0,1
8862,144006,34,0,1
8863,144010,67,0,1
8864,144013,46,0,1
8870,144042,73,0,1
8875,144115,56,0,1
8898,144444,132,0,1
8901,144488,125,0,1
8906,144568,69,0,1
8917,144733,54,0,1
8921,144798,57,0,1
8931,144905,51,0,1
8932,144919,42,0,1
8939,145027,85,0,1
8943,145106,44,0,1
8948,145130,53,0,1
8950,145139,31,0,1
8954,145219,44,0,1
8959,145294,31,0,1
8966,145396,37,0,1
8968,145436,86,0,1
8978,145686,38,0,1
8986,145764,68,0,1
9000,145957,84,0,1
9014,146147,63,0,1
9016,146166,62,0,1
9019,146216,114,0,1
9023,146286,33,0,1
9025,146319,99,0,1
9030,146369,85,0,1
9036,146492,66,0,1
9043,146539,52,0,1
9049,146640,71,0,1
9061,146791,51,0,1
9067,146908,69,0,1
9080,147137,149,0,1
9081,147156,138,0,1
9083,147195,51,0,1
9108,147597,92,0,1
9123,147917,70,0,1
9131,148155,33,0,1
9138,148213,85,0,1
9140,148266,50,0,1
9155,148493,46,0,1
9157,148535,66,0,1
9159,148581,45,0,1
9161,148601,117,0,1
9163,148607,43,0,1
9164,148614,62,0,1
9175,148751,33,0,1
9187,148997,75,0,1
9193,149098,65,0,1
9194,149119,87,0,1
9197,149167,68,0,1
9199,149206,60,0,1
9208,149399,70,0,1
9220,149646,36,0,1
9222,149719,55,0,1
9237,149929,37,0,1
9252,150240,66,0,1
9253,150251,125,0,1
9254,150285,40,0,1
9255,150292,39,0,1
9259,150362,79,0,1
9262,150437,55,0,1
9264,150486,78,0,1
9270,150612,59,0,1
9276,150705,38,0,1
9286,150937,65,0,1
9288,150969,44,0,1
9293,151037,81,0,1
9298,151123,60,0,1
9312,151330,45,0,1
9318,151495,44,0,1
9325,151580,45,0,1
9329,151620,91,0,1
9330,151621,37,0,1
9338,151742,109,0,1
9339,151807,125,0,1
9342,151860,26,0,1
9355,152095,39,0,1
9358,152121,125,0,1
9368,152264,88,0,1
9378,152406,45,0,1
9392,152622,72,0,1
9397,152714,69,0,1
9405,152837,189,0,1
9410,152892,69,0,1
9419,152962,51,0,1
9434,153178,40,0,1
9447,153360,60,0,1
9452,153505,64,0,1
9454,153518,193,0,1
9459,153573,60,0,1
9461,153583,69,0,1
9462,153614,52,0,1
9463,153624,45,0,1
9467,153673,53,0,1
9469,153681,96,0,1
9473,153801,65,0,1
9481,153908,61,0,1
9492,154190,77,0,1
9497,154288,95,0,1
9502,154358,71,0,1
9508,154492,79,0,1
9516,154731,80,0,1
9517,154752,48,0,1
9521,154865,64,0,1
9538,155244,57,0,1
9541,155274,162,0,1
9546,155384,54,0,1
9555,155569,100,0,1
9568,155745,66,0,1
9570,155770,72,0,1
9575,155881,46,0,1
9577,155931,68,0,1
9581,155939,62,0,1
9582,155943,71,0,1
9585,155984,75,0,1
9588,156020,45,0,1
9594,156121,53,0,1
9600,156186,82,0,1
9608,156297,93,0,1
9625,156637,57,0,1
9631,156700,43,0,1
9635,156798,65,0,1
9638,156842,85,0,1
9640,156861,51,0,1
9645,156985,96,0,1
9654,157201,76,0,1
9655,157216,41,0,1
9656,157248,51,0,1
9659,157289,135,0,1
9669,157410,44,0,1
9672,157460,67,0,1
9680,157583,55,0,1
9682,157599,38,0,1
9683,157633,112,0,1
9690,157767,57,0,1
9709,158091,92,0,1
9712,158116,66,0,1
9724,158473,62,0,1
9728,158509,61,0,1
9731,158528,57,0,1
9732,158529,44,0,1
9741,158617,92,0,1
9746,158658,68,0,1
9750,158680,182,0,1
9755,158736,46,0,1
9758,158797,46,0,1
9761,158841,46,0,1
9762,158844,73,0,1
9771,158995,34,0,1
9776,159072,69,0,1
9777,159076,63,0,1
9786,159131,118,0,1
9787,159223,39,0,1
9789,159272,88,0,1
9794,159323,88,0,1
9801,159459,40,0,1
9807,159535,68,0,1
9813,159622,42,0,1
9818,159728,44,0,1
9820,159737,54,0,1
9826,159785,186,0,1
9828,159800,43,0,1
9832,159873,30,0,1
9833,159905,79,0,1
9835,159967,40,0,1
9836,159968,59,0,1
9848,160228,130,0,1
9866,160475,57,0,1
9869,160490,58,0,1
9870,160521,64,0,1
9882,160749,60,0,1
9887,160892,46,0,1
9901,161134,60,0,1
9904,161154,73,0,1
9908,161208,99,0,1
9912,161249,109,0,1
9915,161343,61,0,1
9929,161643,35,0,1
9937,161786,89,0,1
9942,161893,31,0,1
9948,161984,68,0,1
9954,162099,47,0,1
9956,162126,36,0,1
9957,162136,59,0,1
9960,162170,46,0,1
9961,162191,40,0,1
9969,162269,141,0,1
9970,162300,48,0,1
9985,162517,118,0,1
9987,162549,69,0,1
9988,162560,130,0,1
9989,162563,86,0,1
9997,162663,119,0,1
10000,162713,59,0,1
10003,162785,119,0,1
10005,162853,48,0,1
10010,162949,36,0,1
10020,163079,104,0,1
10029,163176,57,0,1
10036,163367,82,0,1
10039,163405,121,0,1
10045,163493,68,0,1
10049,163501,29,0,1
10056,163579,41,0,1
10063,163632,50,0,1
10064,163636,57,0,1
10075,163863,64,0,1
10082,163992,65,0,1
10085,164019,42,0,1
10094,164153,172,0,1
10105,164322,93,0,1
10106,164325,61,0,1
10109,164372,74,0,1
10116,164484,46,0,1
10118,164534,53,0,1
10120,164553,61,0,1
10122,164572,75,0,1
10132,164713,38,0,1
10137,164780,55,0,1
10140,164910,45,0,1
10141,164918,63,0,1
10151,165161,55,0,1
10158,165274,152,0,1
10163,165330,43,0,1
10168,165429,94,0,1
10171,165456,99,0,1
10177,165546,74,0,1
10178,165554,42,0,1
10189,165707,127,0,1
10192,165784,52,0,1
10196,165955,44,0,1
10197,166003,138,0,1
10201,166079,52,0,1
10210,166308,50,0,1
10214,166378,56,0,1
10222,166468,32,0,1
10224,166547,105,0,1
10230,166692,55,0,1
10238,166768,69,0,1
10239,166781,87,0,1
10245,166877,115,0,1
10256,167045,57,0,1
10262,167179,43,0,1
10264,167281,29,0,1
10274,167483,48,0,1
10288,167668,51,0,1
10298,167803,81,0,1
10302,167857,87,0,1
10303,167858,64,0,1
10305,167867,39,0,1
10306,167868,68,0,1
10312,167934,84,0,1
10314,167947,138,0,1
10324,168228,66,0,1
10330,168276,53,0,1
10333,168347,55,0,1
10334,168379,92,0,1
10337,168416,69,0,1
10338,168423,56,0,1
10340,168449,63,0,1
10341,168476,36,0,1
10356,168670,64,0,1
10365,168803,41,0,1
10376,168977,97,0,1
10378,168993,39,0,1
10379,169032,110,0,1
10383,169085,41,0,1
10389,169163,72,0,1
10390,169228,130,0,1
10392,169248,40,0,1
10398,169343,52,0,1
10407,169535,108,0,1
10413,169682,55,0,1
10418,169883,104,0,1
10424,169988,56,0,1
10436,170092,97,0,1
10444,170177,57,0,1
10448,170252,47,0,1
10462,170449,71,0,1
10463,170470,54,0,1
10464,170491,109,0,1
10472,170599,105,0,1
10474,170636,91,0,1
10475,170651,86,0,1
10480,170689,69,0,1
10482,170703,56,0,1
10493,170849,43,0,1
10507,171001,87,0,1
10508,171016,37,0,1
10512,171082,79,0,1
10521,171205,75,0,1
10542,171503,48,0,1
10545,171529,87,0,1
10554,171633,72,0,1
10557,171700,59,0,1
10560,171715,47,0,1
10570,171853,94,0,1
10574,171917,116,0,1
10576,171971,151,0,1
10585,172060,59,0,1
10591,172159,37,0,1
10592,172164,42,0,1
10605,172361,135,0,1
10612,172494,97,0,1
10613,172503,85,0,1
10616,172611,55,0,1
10617,172613,112,0,1
10624,172694,46,0,1
10641,172967,69,0,1
10643,172976,183,0,1
10649,173126,108,0,1
10653,173157,74,0,1
10656,173218,52,0,1
10659,173247,53,0,1
10665,173389,146,0,1
10666,173394,81,0,1
10668,173412,47,0,1
10670,173457,41,0,1
10672,173482,75,0,1
10693,173899,47,0,1
10697,173978,63,0,1
10700,174016,40,0,1
10702,174041,57,0,1
10706,174080,42,0,1
10723,174361,55,0,1
10726,174427,93,0,1
10740,174710,57,0,1
10746,174819,64,0,1
10748,174858,46,0,1
10750,174911,57,0,1
10752,174929,117,0,1
10762,175061,43,0,1
10763,175129,60,0,1
10766,175220,55,0,1
10767,175248,44,0,1
10776,175426,70,0,1
10783,175582,46,0,1
10790,175800,127,0,1
10791,175807,96,0,1
10795,175841,41,0,1
10799,175960,66,0,1
10805,176118,42,0,1
10808,176191,76,0,1
10811,176227,60,0,1
10813,176251,65,0,1
10815,176263,81,0,1
10816,176284,104,0,1
10817,176290,45,0,1
10824,176404,60,0,1
10825,176406,38,0,1
10828,176440,52,0,1
10845,176729,57,0,1
10859,177089,60,0,1
10881,177666,38,0,1
10882,177679,88,0,1
10883,177703,62,0,1
10884,177706,98,0,1
10890,177783,45,0,1
10891,177784,45,0,1
10898,177871,86,0,1
10899,177896,39,0,1
10901,177951,84,0,1
10905,178030,58,0,1
10912,178209,77,0,1
10918,178332,61,0,1
10922,178430,37,0,1
10923,178444,87,0,1
10929,178554,55,0,1
10930,178566,66,0,1
10936,178741,60,0,1
10958,179097,61,0,1
10963,179150,41,0,1
10964,179159,38,0,1
10975,179352,74,0,1
10977,179376,56,0,1
10979,179399,93,0,1
10986,179484,54,0,1
10993,179563,47,0,1
10997,179623,49,0,1
11006,179733,37,0,1
11010,179807,49,0,1
11011,179814,40,0,1
11013,179862,60,0,1
11014,179881,74,0,1
11031,180348,58,0,1
11032,180378,44,0,1
11033,180380,70,0,1
11035,180393,99,0,1
11039,180440,46,0,1
11043,180493,53,0,1
11045,180518,134,0,1
11047,180558,64,0,1
11051,180582,76,0,1
11052,180616,84,0,1
11056,180668,153,0,1
11062,180764,90,0,1
11063,180769,67,0,1
11067,180869,57,0,1
11071,180912,45,0,1
11081,181102,65,0,1
11088,181161,56,0,1
11089,181167,52,0,1
11092,181193,43,0,1
11096,181230,192,0,1
11098,181278,104,0,1
11103,181323,53,0,1
11108,181399,43,0,1
11109,181430,34,0,1
11113,181456,54,0,1
11117,181557,38,0,1
11128,181705,76,0,1
11129,181747,58,0,1
11133,181786,68,0,1
11134,181788,59,0,1
11139,181833,46,0,1
11145,181972,33,0,1
11147,182000,65,0,1
11152,182056,70,0,1
11153,182079,71,0,1
11167,182388,72,0,1
11177,182501,44,0,1
11180,182547,47,0,1
11181,182548,111,0,1
11193,182821,67,0,1
11194,182845,126,0,1
11196,182859,54,0,1
11199,182873,72,0,1
11200,182877,52,0,1
11201,182901,50,0,1
11206,182935,111,0,1
11209,182954,131,0,1
11236,183457,59,0,1
11250,183721,78,0,1
11256,183857,61,0,1
11265,183953,57,0,1
11267,183981,49,0,1
11269,184009,55,0,1
11270,184012,70,0,1
11272,184024,84,0,1
11286,184319,54,0,1
11287,184322,58,0,1
11293,184513,59,0,1
11318,184808,86,0,1
11321,184851,55,0,1
11322,184854,76,0,1
11328,184948,34,0,1
11331,184976,142,0,1
11333,184982,37,0,1
11334,184991,51,0,1
11348,185210,37,0,1
11359,185403,70,0,1
11361,185408,63,0,1
11362,185413,94,0,1
11368,185596,79,0,1
11375,185646,49,0,1
11378,185663,46,0,1
11384,185752,68,0,1
11389,185852,44,0,1
11401,186039,84,0,1
11410,186123,36,0,1
11417,186227,35,0,1
11419,186244,44,0,1
11439,186572,82,0,1
11462,186991,186,0,1
11471,187130,60,0,1
11475,187213,43,0,1
11476,187220,95,0,1
11477,187249,64,0,1
11479,187268,83,0,1
11483,187408,128,0,1
11489,187484,95,0,1
11496,187634,50,0,1
11504,187797,77,0,1
11505,187800,62,0,1
11512,188041,80,0,1
11513,188046,74,0,1
11514,188066,69,0,1
11515,188111,42,0,1
11518,188161,70,0,1
11533,188471,90,0,1
11540,188537,71,0,1
11541,188589,66,0,1
11545,188665,39,0,1
11554,188757,60,0,1
11558,188835,70,0,1
11562,188884,67,0,1
11566,188951,39,0,1
11572,189026,133,0,1
11587,189290,104,0,1
11589,189295,43,0,1
11597,189471,113,0,1
11599,189491,54,0,1
11606,189568,50,0,1
11607,189581,93,0,1
11608,189587,55,0,1
11610,189616,43,0,1
11616,189669,45,0,1
11630,189959,41,0,1
11636,190047,75,0,1
11650,190293,79,0,1
11657,190351,46,0,1
11661,190416,134,0,1
11668,190549,98,0,1
11673,190630,45,0,1
11686,190795,56,0,1
11687,190814,37,0,1
11688,190843,51,0,1
11697,190951,72,0,1
11699,191017,53,0,1
11707,191241,178,0,1
11713,191305,61,0,1
11723,191487,125,0,1
11727,191537,66,0,1
11733,191667,53,0,1
11738,191706,76,0,1
11746,191837,57,0,1
11749,191865,63,0,1
11750,191872,64,0,1
11751,191875,50,0,1
11753,191894,51,0,1
11770,192189,93,0,1
11777,192288,37,0,1
11779,192342,83,0,1
11791,192618,57,0,1
11795,192718,69,0,1
11803,192849,120,0,1
11806,192886,78,0,1
11815,193053,115,0,1
11820,193135,76,0,1
11828,193219,29,0,1
11832,193256,111,0,1
11840,193455,56,0,1
11842,193491,53,0,1
11844,193497,52,0,1
11846,193604,81,0,1
11849,193686,79,0,1
11858,193817,69,0,1
11864,193941,37,0,1
11868,193981,55,0,1
11880,194107,43,0,1
11885,194212,32,0,1
11886,194214,44,0,1
11893,194353,85,0,1
11895,194372,49,0,1
11906,194608,42,0,1
11914,194709,138,0,1
11918,194743,46,0,1
11919,194783,50,0,1
11932,194901,108,0,1
11934,194933,44,0,1
11935,194943,76,0,1
11936,194983,46,0,1
11954,195339,117,0,1
11958,195386,160,0,1
11959,195396,33,0,1
11964,195478,63,0,1
11968,195512,76,0,1
11976,195663,71,0,1
11978,195738,130,0,1
11980,195806,55,0,1
11987,195882,32,0,1
11991,195889,159,0,1
12000,196079,36,0,1
12007,196138,53,0,1
12019,196257,93,0,1
12030,196369,32,0,1
12033,196425,64,0,1
12035,196467,67,0,1
12036,196477,130,0,1
12038,196487,94,0,1
12041,196521,62,0,1
12046,196589,40,0,1
12047,196613,77,0,1
12049,196638,89,0,1
12053,196666,56,0,1
12068,196975,58,0,1
12070,197005,65,0,1
12072,197020,57,0,1
12074,197064,69,0,1
12075,197068,61,0,1
12079,197123,45,0,1
12080,197133,111,0,1
12103,197384,50,0,1
12107,197421,39,0,1
12110,197457,46,0,1
12113,197480,42,0,1
12116,197566,56,0,1
12118,197617,82,0,1
12121,197630,85,0,1
12123,197681,68,0,1
12125,197691,33,0,1
12136,197850,55,0,1
12139,197900,180,0,1
12142,197926,51,0,1
12144,197943,85,0,1
12145,197952,71,0,1
12154,198076,96,0,1
12156,198109,72,0,1
12160,198162,73,0,1
12162,198228,61,0,1
12169,198368,107,0,1
12172,198407,73,0,1
12173,198441,27,0,1
12176,198469,84,0,1
12178,198519,172,0,1
12180,198568,73,0,1
12184,198653,116,0,1
12194,198798,50,0,1
12212,199108,79,0,1
12217,199156,41,0,1
12223,199324,42,0,1
12244,199675,59,0,1
12245,199684,87,0,1
12246,199685,66,0,1
12253,199800,91,0,1
12254,199803,72,0,1
12258,199838,92,0,1
12270,200051,61,0,1
12272,200076,73,0,1
12275,200100,52,0,1
12283,200289,44,0,1
12290,200382,59,0,1
12294,200504,123,0,1
12303,200590,46,0,1
12308,200664,54,0,1
12315,200805,58,0,1
12320,200864,98,0,1
12321,200865,136,0,1
12325,200909,109,0,1
12327,200925,59,0,1
12328,200928,49,0,1
12329,200945,54,0,1
12330,200948,76,0,1
12331,200949,31,0,1
12339,201076,59,0,1
12345,201196,59,0,1
12347,201226,68,0,1
12350,201269,122,0,1
12354,201314,68,0,1
12357,201344,59,0,1
12361,201408,48,0,1
12382,201784,32,0,1
12393,201931,70,0,1
12408,202273,47,0,1
12412,202324,79,0,1
12415,202338,56,0,1
12423,202565,39,0,1
12425,202618,29,0,1
12436,202734,69,0,1
12456,202985,57,0,1
12469,203172,99,0,1
12474,203281,29,0,1
12476,203297,94,0,1
12479,203308,59,0,1
12482,203350,55,0,1
12492,203495,67,0,1
12494,203530,128,0,1
12498,203656,64,0,1
12509,203825,110,0,1
12518,203978,43,0,1
12522,204038,119,0,1
